"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","경도","위도"
"4280","중구","2-태평로1가동-큰-0007","02","태평로1가동","7.00000000","소나무","25.00000000","20.00000000","2.00000000","롯데호텔","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9776387","37.5687023"
"4281","중구","2-태평로1가동-큰-0015","02","태평로1가동","15.00000000","소나무","27.00000000","19.00000000","1.00000000","롯데호텔","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9775349","37.568587"
"4282","중구","2-중림동-큰-0011","02","중림동","11.00000000","느티나무","30.00000000","12.00000000","9.00000000","카톨릭중림동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9677209","37.5592253"
"4283","중구","2-충무로45동-큰-0067","02","충무로45동","67.00000000","소나무","20.00000000","5.00000000","3.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9999833","37.5637747"
"4284","중구","2-중림동-큰-0059","02","중림동","59.00000000","아카시아나무","25.00000000","27.00000000","16.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","126.9654619","37.5562125"
"4285","중구","2-중림동-큰-0072","02","중림동","72.00000000","아카시아나무","25.00000000","23.00000000","10.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","126.9645063","37.5560216"
"4286","중구","2-광희동-큰-0031","02","광희동","31.00000000","은행나무","20.00000000","15.00000000","7.00000000","벽산빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0048348","37.564129"
"4287","중구","2-광희동-큰-0104","02","광희동","104.00000000","향나무","23.00000000","3.00000000","2.00000000","33-13","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","36.00000000","공원녹지과","127.0077908","37.5628627"
"4288","중구","2-신당1동-큰-0089","02","신당1동","89.00000000","양버즘나무","48.00000000","10.00000000","8.00000000","한양공고","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","37.00000000","공원녹지과","127.0110966","37.565152"
"4289","중구","2-장충동-큰-0304","02","장충동","304.00000000","이태리포플러","27.00000000","8.00000000","5.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Populus euramericana Guiner","2.00000000","36.00000000","공원녹지과","127.0031533","37.5549757"
"3282","중구","2-필동-큰-0047","02","필동","47.00000000","아카시아나무","34.00000000","13.00000000","7.00000000"," ","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9959047","37.5591643"
"3283","중구","2-필동-큰-0058","02","필동","58.00000000","은행나무","24.00000000","16.00000000","6.00000000"," ","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9974332","37.5587358"
"4138","중구","2-을지로345동-큰-0026","02","을지로345동","26.00000000","가이즈까향나무","20.00000000","7.00000000","3.00000000","을지로2가 영락교회","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis`Kaizuka'.","2.00000000","34.00000000","공원녹지과","126.9895996","37.5641721"
"4139","중구","2-태평로1가동-큰-0121","02","태평로1가동","121.00000000","느티나무","50.00000000","5.00000000","6.00000000","장교동 쁘렝땅백화점","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","126.9869198","37.5678638"
"4140","중구","2-필동-큰-0008","02","필동","8.00000000","느티나무","25.00000000","15.00000000","9.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9908095","37.5605607"
"4141","중구","2-충무로45동-큰-0028","02","충무로45동","28.00000000","은행나무","25.00000000","12.00000000","4.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9981801","37.5633199"
"4142","중구","2-태평로1가동-큰-0057","02","태평로1가동","57.00000000","은행나무","62.00000000","55.00000000","12.00000000","조선호텔","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","126.9799915","37.5651825"
"4143","중구","2-신당6동-큰-0013","02","신당6동","13.00000000","은행나무","28.00000000","9.00000000","7.00000000","52-17","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0193879","37.5623961"
"4144","중구","2-필동-큰-0086","02","필동","86.00000000","은행나무","23.00000000","15.00000000","6.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9948945","37.5555686"
"4145","중구","2-소공동-큰-0227","02","소공동","227.00000000","아카시아나무","32.00000000","28.00000000","8.00000000","조선호텔","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9796521","37.5647535"
"4146","중구","2-남대문로5가동-큰-0035","02","남대문로5가동","35.00000000","느티나무","40.00000000","27.00000000","6.00000000","남대문교회","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9749714","37.5549091"
"4147","중구","2-장충동-큰-0082","02","장충동","82.00000000","양버즘나무","25.00000000","15.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.000105","37.5586196"
"4148","중구","2-명동-큰-0083","02","명동","83.00000000","은행나무","22.00000000","19.00000000","6.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9867449","37.5591362"
"4149","중구","2-장충동-큰-0328","02","장충동","328.00000000","느티나무","31.00000000","7.00000000","7.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9992805","37.5517885"
"4150","중구","2-장충동-큰-0139","02","장충동","139.00000000","은행나무","26.00000000","12.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0017833","37.5571649"
"4151","중구","2-광희동-큰-0114","02","광희동","114.00000000","은행나무","65.00000000","13.00000000","6.00000000","동대문운동장체육공원부지","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","127.0107344","37.5664372"
"4152","중구","2-중림동-큰-0104","02","중림동","104.00000000","느티나무","45.00000000","35.00000000","20.00000000","봉래초등학교","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","126.963494","37.555973"
"4153","중구","2-장충동-큰-0034","02","장충동","34.00000000","은행나무","24.00000000","20.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9990309","37.5604401"
"4154","중구","2-태평로1가동-큰-0120","02","태평로1가동","120.00000000","단풍나무","20.00000000","3.00000000","3.00000000","장교동 쁘렝땅백화점","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","126.9871762","37.5674853"
"4155","중구","2-충무로45동-큰-0075","02","충무로45동","75.00000000","느티나무","25.00000000","8.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0001585","37.5636959"
"4156","중구","2-신당1동-큰-0116","02","신당1동","116.00000000","향나무","22.00000000","3.00000000","2.00000000","장충초교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0110554","37.5598465"
"4157","중구","2-광희동-큰-0080","02","광희동","80.00000000","양버즘나무","20.00000000","7.00000000","4.00000000","국립간호대학","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.0063194","37.5673242"
"3370","중구","2-신당4동-큰-0024","02","신당4동","24.00000000","양버즘나무","31.00000000","4.00000000","2.00000000","대경중고교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.016867","37.5556157"
"3371","중구","2-장충동-큰-0301","02","장충동","301.00000000","은행나무","25.00000000","7.00000000","4.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0033589","37.5550208"
"4007","중구","2-을지로345동-큰-0022","02","을지로345동","22.00000000","은행나무","80.00000000","9.00000000","7.00000000","을지로3가 평화빌딩","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","126.988537","37.5640373"
"4008","중구","2-충무로45동-큰-0049","02","충무로45동","49.00000000","느티나무","20.00000000","7.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9992419","37.5638235"
"4009","중구","2-회현동-큰-0111","02","회현동","111.00000000","아카시아나무","35.00000000","20.00000000","11.00000000","회현주차장","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9827238","37.5581949"
"4010","중구","2-회현동-큰-0120","02","회현동","120.00000000","은행나무","29.00000000","22.00000000","9.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9829421","37.55908"
"4011","중구","2-회현동-큰-0126","02","회현동","126.00000000","은행나무","43.00000000","29.00000000","10.00000000","한국은행부지","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","126.983284","37.5593333"
"4012","중구","2-명동-큰-0072","02","명동","72.00000000","느티나무","27.00000000","17.00000000","10.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9861647","37.5574691"
"4013","중구","2-회현동-큰-0174","02","회현동","174.00000000","은행나무","26.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9739267","37.556756"
"4014","중구","2-신당3동-큰-0023","02","신당3동","23.00000000","은행나무","33.00000000","7.00000000","2.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0116042","37.5514376"
